area_id,cell_id,cell_seq,cell_size_m,grid_x_min,grid_y_min,grid_x_max,grid_y_max,cell_area_m2,coverage_ratio,centroid_x,centroid_y,centroid_lon,centroid_lat,municipio,distrito_ilha,nuts1,nuts2,nuts3,nuts3_cod,source_boundary_dataset,boundary_curated_at_utc,cells_attributes_curated_at_utc,altitude_m,slope_deg,aspect_deg,land_cover_class,land_cover_macroclass,land_cover_pct_dominant,dominant_forest_type,dominant_fuel_model,tree_cover_density,structural_hazard,conjunctural_hazard,attributes_status,land_cover_code,land_cover_label,land_cover_source,structural_hazard_code
proenca-a-nova,proenca-a-nova-0108,108,1000,16000,13000,17000,14000,1000000.0,1.0,16500.0,13500.0,-7.940475742832075,39.78968784212939,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,11.224769,213.620285,Florestas de pinheiro bravo,florestas,45.55344593437865,,,,muito_alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,5
proenca-a-nova,proenca-a-nova-0109,109,1000,17000,13000,18000,14000,1000000.0,1.0,17500.0,13500.0,-7.928801108245522,39.78966787622455,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,16.430231,358.192719,Florestas de eucalipto,florestas,48.54227104093681,,,,alta,,partial,5.1.1.6,Florestas de eucalipto,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0110,110,1000,18000,13000,19000,14000,1000000.0,1.0,18500.0,13500.0,-7.917126485635587,39.78964673587606,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,17.092884,324.085846,Florestas de pinheiro bravo,florestas,53.769648181384646,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0111,111,1000,19000,13000,20000,14000,1000000.0,1.0,19500.0,13500.0,-7.905451875686623,39.789624421087595,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,22.820087,15.145218,Florestas de pinheiro bravo,florestas,58.52969783586938,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0112,112,1000,20000,13000,21000,14000,1000000.0,1.0,20500.0,13500.0,-7.8937772790829746,39.78960093186299,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,7.047907,103.314796,Florestas de pinheiro bravo,florestas,56.12743595489344,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0113,113,1000,21000,13000,22000,14000,1000000.0,1.0,21500.0,13500.0,-7.882102696508981,39.789576268206325,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,13.837397,226.44017,Florestas de pinheiro bravo,florestas,64.91785216121816,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0114,114,1000,22000,13000,23000,14000,1000000.0,1.0,22500.0,13500.0,-7.87042812864898,39.78955043012188,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,13.115085,45.49226,Florestas de pinheiro bravo,florestas,65.41187317203288,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0115,115,1000,23000,13000,24000,14000,1000000.0,1.0,23500.0,13500.0,-7.8587535761873,39.7895234176141,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,16.111023,23.619724,Florestas de pinheiro bravo,florestas,70.57914123333339,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0116,116,1000,24000,13000,25000,14000,1000000.0,1.0,24500.0,13500.0,-7.847079039808267,39.78949523068767,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,18.832909,346.773499,Florestas de pinheiro bravo,florestas,79.387986607407,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0117,117,1000,25000,13000,26000,14000,1000000.0,1.0,25500.0,13500.0,-7.835404520196197,39.78946586934749,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,10.886589,172.151291,Florestas de pinheiro bravo,florestas,57.9608451458992,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0118,118,1000,26000,13000,27000,14000,1000000.0,1.0,26500.0,13500.0,-7.823730018035403,39.78943533359861,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,12.647644,349.624451,Florestas de pinheiro bravo,florestas,71.7655940720631,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0119,119,1000,27000,13000,28000,14000,1000000.0,1.0,27500.0,13500.0,-7.812055534010192,39.78940362344633,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,0.344429,172.490219,Florestas de pinheiro bravo,florestas,68.80229039711398,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0120,120,1000,28000,13000,29000,14000,1000000.0,1.0,28500.0,13500.0,-7.800381068804862,39.78937073889615,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,11.305667,98.139465,Florestas de pinheiro bravo,florestas,55.0584686808976,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0121,121,1000,29000,13000,30000,14000,1000000.0,1.0,29500.0,13500.0,-7.788706623103705,39.78933667995373,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,13.052281,324.335175,Florestas de pinheiro bravo,florestas,27.66852224987082,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0122,122,1000,30000,13000,31000,14000,1000000.0,1.0,30500.0,13500.0,-7.777032197591006,39.78930144662498,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,7.789331,89.521103,Florestas de pinheiro bravo,florestas,50.617071657021725,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0123,123,1000,31000,13000,32000,14000,910627.9300953031,0.9106279300953031,31455.957779164874,13508.847098636592,-7.765871535545194,39.78934634710869,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,23.429775,335.28891,Florestas de pinheiro bravo,florestas,72.65692726222069,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0124,124,1000,13000,12000,14000,13000,82907.72603305783,0.08290772603305782,13868.822689770002,12141.688633136824,-7.971222499214418,39.77750113407581,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,20.596769,318.044861,Florestas de pinheiro bravo,florestas,80.8050723897606,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0125,125,1000,14000,12000,15000,13000,722399.0449032516,0.7223990449032516,14575.80509926119,12388.212800785026,-7.962964711033735,39.779709650906774,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,16.290121,306.923859,Florestas de pinheiro bravo,florestas,60.63333641250826,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0126,126,1000,15000,12000,16000,13000,1000000.0,1.0,15500.0,12500.0,-7.952173980644037,39.78070014498776,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,15.755516,269.228943,Florestas de pinheiro bravo,florestas,39.55278608025354,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0127,127,1000,16000,12000,17000,13000,1000000.0,1.0,16500.0,12500.0,-7.940500856795328,39.78068135949709,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,13.952932,355.361603,Florestas de pinheiro bravo,florestas,81.17468610567138,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0128,128,1000,17000,12000,18000,13000,1000000.0,1.0,17500.0,12500.0,-7.928827744233244,39.78066139993225,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,8.646966,156.25473,Florestas de pinheiro bravo,florestas,54.30182777691673,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0129,129,1000,18000,12000,19000,13000,1000000.0,1.0,18500.0,12500.0,-7.917154643641795,39.780640266296686,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,14.496447,136.898712,Matos,matos,63.008298401723096,,,,muito_alta,,partial,6.1.1.1,Matos,COS2018v3-S2,5
proenca-a-nova,proenca-a-nova-0130,130,1000,19000,12000,20000,13000,1000000.0,1.0,19500.0,12500.0,-7.9054815557049904,39.780617958594064,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,11.122922,136.1026,Florestas de eucalipto,florestas,74.55875452475587,,,,muito_alta,,partial,5.1.1.6,Florestas de eucalipto,COS2018v3-S2,5
proenca-a-nova,proenca-a-nova-0131,131,1000,20000,12000,21000,13000,1000000.0,1.0,20500.0,12500.0,-7.893808481106832,39.78059447682824,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,10.37971,138.54631,Florestas de pinheiro bravo,florestas,54.76531088844615,,,,muito_alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,5
proenca-a-nova,proenca-a-nova-0132,132,1000,21000,12000,22000,13000,1000000.0,1.0,21500.0,12500.0,-7.882135420531322,39.78056982100329,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,13.111156,67.74826,Florestas de pinheiro bravo,florestas,54.00760430589875,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0133,133,1000,22000,12000,23000,13000,1000000.0,1.0,22500.0,12500.0,-7.870462374662449,39.78054399112345,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,6.68901,62.43396,Florestas de pinheiro bravo,florestas,52.25056123320797,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0134,134,1000,23000,12000,24000,13000,1000000.0,1.0,23500.0,12500.0,-7.858789344184206,39.780516987193224,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,6.213448,189.431595,Florestas de pinheiro bravo,florestas,58.23823084080665,,,,media,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,3
proenca-a-nova,proenca-a-nova-0135,135,1000,24000,12000,25000,13000,1000000.0,1.0,24500.0,12500.0,-7.847116329780572,39.78048880921727,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,5.737548,108.432304,Florestas de pinheiro bravo,florestas,51.56381956299919,,,,media,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,3
proenca-a-nova,proenca-a-nova-0136,136,1000,25000,12000,26000,13000,1000000.0,1.0,25500.0,12500.0,-7.835443332135526,39.78045945720046,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,12.616135,315.037506,Florestas de pinheiro bravo,florestas,44.24475024751311,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0137,137,1000,26000,12000,27000,13000,1000000.0,1.0,26500.0,12500.0,-7.823770351933036,39.78042893114787,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,9.268648,278.737213,Florestas de pinheiro bravo,florestas,70.01890909083436,,,,muito_alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,5
proenca-a-nova,proenca-a-nova-0138,138,1000,27000,12000,28000,13000,1000000.0,1.0,27500.0,12500.0,-7.812097389857068,39.780397231064796,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,2.292273,83.10463,Mosaicos culturais e parcelares complexos,agricultura,56.98402232303689,,,,baixa,,partial,2.3.2.1,Mosaicos culturais e parcelares complexos,COS2018v3-S2,2
proenca-a-nova,proenca-a-nova-0139,139,1000,28000,12000,29000,13000,1000000.0,1.0,28500.0,12500.0,-7.8004244465915775,39.78036435695671,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,11.05887,43.441334,Florestas de pinheiro bravo,florestas,52.49501904128906,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0140,140,1000,29000,12000,30000,13000,1000000.0,1.0,29500.0,12500.0,-7.788751522820515,39.7803303088293,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,5.99528,248.882095,Florestas de pinheiro bravo,florestas,51.3531231295134,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0141,141,1000,30000,12000,31000,13000,1000000.0,1.0,30500.0,12500.0,-7.777078619227825,39.78029508668847,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,30.703344,57.721458,Florestas de pinheiro bravo,florestas,41.74449812784615,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0142,142,1000,31000,12000,32000,13000,995991.1450588858,0.9959911450588858,31498.090004534202,12498.128708814153,-7.765428121320907,39.780241907662244,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,6.676136,97.55484,Florestas de pinheiro bravo,florestas,67.5101133993175,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0143,143,1000,32000,12000,33000,13000,155707.38145067837,0.15570738145067836,32151.286796912325,12256.3200542965,-7.757815274718589,39.778039688181316,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,6.114656,37.345734,Florestas de pinheiro bravo,florestas,63.11837709273193,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0144,144,1000,10000,11000,11000,12000,71042.26126255355,0.07104226126255356,10726.902498874108,11069.075452937697,-8.007914423185278,39.76788597032222,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,4.085146,350.235199,Florestas de pinheiro bravo,florestas,38.824129132289784,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0145,145,1000,11000,11000,12000,12000,79563.82777981741,0.07956382777981741,11484.357859575584,11067.66877091409,-7.999074191932544,39.7678634289458,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,6.562974,208.058716,Mosaicos culturais e parcelares complexos,agricultura,26.39683874283156,,,,media,,partial,2.3.2.1,Mosaicos culturais e parcelares complexos,COS2018v3-S2,3
proenca-a-nova,proenca-a-nova-0146,146,1000,12000,11000,13000,12000,210665.78293924703,0.21066578293924704,12477.573592334846,11120.962003182587,-7.987481376317619,39.76832945107154,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,17.402967,26.550669,Florestas de pinheiro bravo,florestas,50.55390777018659,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0147,147,1000,13000,11000,14000,12000,784255.194111683,0.7842551941116831,13574.748762371077,11420.974732402728,-7.974669990046407,39.77101474989499,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,16.824953,310.520691,Florestas de pinheiro bravo,florestas,56.79393096264298,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0148,148,1000,14000,11000,15000,12000,1000000.0,1.0,14500.0,11500.0,-7.963869175074495,39.77171124817771,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,8.103366,336.82373,Florestas de pinheiro bravo,florestas,77.44764687579395,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0149,149,1000,15000,11000,16000,12000,1000000.0,1.0,15500.0,11500.0,-7.952197561974573,39.77169364235716,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,12.802954,115.041313,Florestas de pinheiro bravo,florestas,68.57561150660182,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0150,150,1000,16000,11000,17000,12000,1000000.0,1.0,16500.0,11500.0,-7.940525959471959,39.771674862832,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,20.137245,254.080963,Florestas de pinheiro bravo,florestas,64.07599409207545,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0151,151,1000,17000,11000,18000,12000,1000000.0,1.0,17500.0,11500.0,-7.928854368250329,39.771654909605516,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,6.160076,194.374786,Florestas de pinheiro bravo,florestas,53.567966500959095,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0152,152,1000,18000,11000,19000,12000,1000000.0,1.0,18500.0,11500.0,-7.917182788993358,39.77163378268116,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,5.965348,174.563843,Florestas de pinheiro bravo,florestas,62.65697270688438,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0153,153,1000,19000,11000,20000,12000,1000000.0,1.0,19500.0,11500.0,-7.905511222384709,39.77161148206256,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,10.138969,242.796021,Florestas de pinheiro bravo,florestas,60.590936435253475,,,,muito_alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,5
proenca-a-nova,proenca-a-nova-0154,154,1000,20000,11000,21000,12000,1000000.0,1.0,20500.0,11500.0,-7.893839669108043,39.77158800775361,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,14.079688,296.502075,Florestas de pinheiro bravo,florestas,45.0755782376179,,,,muito_alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,5
proenca-a-nova,proenca-a-nova-0155,155,1000,21000,11000,22000,12000,1000000.0,1.0,21500.0,11500.0,-7.882168129847019,39.77156335975833,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,3.147513,213.74025,Florestas de pinheiro bravo,florestas,48.89183078259847,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0156,156,1000,22000,11000,23000,12000,1000000.0,1.0,22500.0,11500.0,-7.870496605285289,39.77153753808102,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,3.137971,104.300102,Florestas de pinheiro bravo,florestas,57.618430987210644,,,,media,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,3
proenca-a-nova,proenca-a-nova-0157,157,1000,23000,11000,24000,12000,1000000.0,1.0,23500.0,11500.0,-7.8588250961065,39.77151054272613,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,14.331161,296.930084,Florestas de pinheiro bravo,florestas,56.707903232385945,,,,media,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,3
proenca-a-nova,proenca-a-nova-0158,158,1000,24000,11000,25000,12000,1000000.0,1.0,24500.0,11500.0,-7.8471536029942905,39.771482373698326,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,5.836356,336.953888,Mosaicos culturais e parcelares complexos,agricultura,36.874879292833214,,,,media,,partial,2.3.2.1,Mosaicos culturais e parcelares complexos,COS2018v3-S2,3
proenca-a-nova,proenca-a-nova-0159,159,1000,25000,11000,26000,12000,1000000.0,1.0,25500.0,11500.0,-7.8354821266322965,39.771453031002494,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,9.122317,106.979675,Florestas de pinheiro bravo,florestas,48.5571133894513,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0160,160,1000,26000,11000,27000,12000,1000000.0,1.0,26500.0,11500.0,-7.823810667704148,39.7714225146437,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,7.629572,181.130676,Florestas de pinheiro bravo,florestas,61.49065968877513,,,,muito_alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,5
proenca-a-nova,proenca-a-nova-0161,161,1000,27000,11000,28000,12000,1000000.0,1.0,27500.0,11500.0,-7.812139226893465,39.77139082462723,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,4.265835,182.485596,Florestas de pinheiro bravo,florestas,44.32602849879256,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
proenca-a-nova,proenca-a-nova-0162,162,1000,28000,11000,29000,12000,1000000.0,1.0,28500.0,11500.0,-7.800467804883865,39.77135796095857,Proença-a-Nova,Castelo Branco,Continente,Centro,Beira Baixa,195,CAOP_Continente_2025,2026-04-05T13:21:13.074478+00:00,2026-04-05T13:36:15.102287+00:00,,3.370308,114.333084,Florestas de pinheiro bravo,florestas,56.25386010859994,,,,alta,,partial,5.1.2.1,Florestas de pinheiro bravo,COS2018v3-S2,4
